Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,sampleID,junk,contigregion,junk2,junk3,fileext,cluster1,junk_1,contigregion_1,cluster2
HN079_contigs.fa_antismashcontig00031.region001_HN079_contigs.fa_antismash,MMO-28_contigs.fa_antismashcontig00033.region001_MMO-28_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,25,7,NRPS-like.NRPS - NRPS-like.NRPS,NRPS-like.NRPS,HN079,contigs.fa,antismashcontig00031.region001,MMO-28,contigs.fa,antismash,HN079,contigs.fa,antismashcontig00033.region001,MMO-28
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,MMO-126_contigs.fa_antismashcontig00004.region001_MMO-126_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,MMO-126,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00004.region001,MMO-126
HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,HN091,contigs.fa,antismashcontig00003.region001,MMO-122,contigs.fa,antismash,HN091,contigs.fa,antismashcontig00003.region001,MMO-122
MMO-110_contigs.fa_antismashcontig00003.region001_MMO-110_contigs.fa_antismash,MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,MMO-110,contigs.fa,antismashcontig00003.region001,MMO-116,contigs.fa,antismash,MMO-110,contigs.fa,antismashcontig00003.region001,MMO-116
M50_contigs.fa_antismashcontig00103.region001_M50_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,0.1793960779905319,0.673390805721283,1.0,0.8206039071083069,1.0,0.1672941297292709,0.1990617662668228,13,2,NRPS - NRPS,NRPS,M50,contigs.fa,antismashcontig00103.region001,USHLN291,contigs.fa,antismash,M50,contigs.fa,antismashcontig00020.region001,USHLN291
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,USMM054_contigs.fa_antismashcontig00003.region001_USMM054_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,USMM054,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00003.region001,USMM054
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00004.region001_MMO-88_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,MMO-88,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00004.region001,MMO-88
HN124_contigs.fa_antismashcontig00002.region002_HN124_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00005.region001_USMM062_contigs.fa_antismash,0.055442314594984,0.8921892046928406,0.9772727489471436,0.9445576667785645,0.9215686321258544,0.0603919178247451,0.0352314412593841,49,3,NRPS - NRPS,NRPS,HN124,contigs.fa,antismashcontig00002.region002,USMM062,contigs.fa,antismash,HN124,contigs.fa,antismashcontig00005.region001,USMM062
AS091_contigs.fa_antismashcontig00002.region002_AS091_contigs.fa_antismash,HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,0.2305717766284942,0.59201979637146,0.7058823704719543,0.7694281935691833,0.6393442749977112,0.257136195898056,0.1198867037892341,50,3,NRPS - NRPS,NRPS,AS091,contigs.fa,antismashcontig00002.region002,HN007,contigs.fa,antismash,AS091,contigs.fa,antismashcontig00004.region001,HN007
USMM046_contigs.fa_antismashcontig00019.region002_USMM046_contigs.fa_antismash,USMM048_contigs.fa_antismashcontig00018.region002_USMM048_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,58,8,NRPS - NRPS,NRPS,USMM046,contigs.fa,antismashcontig00019.region002,USMM048,contigs.fa,antismash,USMM046,contigs.fa,antismashcontig00018.region002,USMM048
HN034_contigs.fa_antismashcontig00007.region001_HN034_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00007.region001_MMO-143_contigs.fa_antismash,0.28741654753685,0.5077751874923706,0.4404761791229248,0.7125834226608276,0.4042553305625915,0.2737810611724853,0.3291752934455871,49,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN034,contigs.fa,antismashcontig00007.region001,MMO-143,contigs.fa,antismash,HN034,contigs.fa,antismashcontig00007.region001,MMO-143
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,0.1262425929307937,0.7634519934654236,0.8571428656578064,0.8737574219703674,0.800000011920929,0.1293343752622604,0.1185131222009658,30,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,USHLN291,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00020.region001,USHLN291
MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-116,contigs.fa,antismashcontig00003.region001,MMO-94,contigs.fa,antismash,MMO-116,contigs.fa,antismashcontig00004.region001,MMO-94
HN022_contigs.fa_antismashcontig00002.region002_HN022_contigs.fa_antismash,USMM081_contigs.fa_antismashcontig00002.region001_USMM081_contigs.fa_antismash,0.0851015523076057,0.8370391726493835,0.920634925365448,0.9148984551429749,0.8450704216957092,0.0665177628397941,0.1826664358377456,63,3,NRPS - NRPS,NRPS,HN022,contigs.fa,antismashcontig00002.region002,USMM081,contigs.fa,antismash,HN022,contigs.fa,antismashcontig00002.region001,USMM081
USHLN168_contigs.fa_antismashcontig00013.region001_USHLN168_contigs.fa_antismash,USHLN172_contigs.fa_antismashcontig00006.region001_USHLN172_contigs.fa_antismash,0.0040463251061737,0.9919237494468688,1.0,0.9959536790847778,1.0,0.0041723186150193,0.0025974025484174,46,1,NRPS-like - NRPS-like,NRPS-like,USHLN168,contigs.fa,antismashcontig00013.region001,USHLN172,contigs.fa,antismash,USHLN168,contigs.fa,antismashcontig00006.region001,USHLN172
AS214_contigs.fa_antismashcontig00001.region005_AS214_contigs.fa_antismash,HN118_contigs.fa_antismashcontig00006.region001_HN118_contigs.fa_antismash,0.1195603758096695,0.7751739621162415,0.8571428656578064,0.8804396390914917,0.7272727489471436,0.1462391167879104,0.0750958025455474,40,6,NRPS - NRPS,NRPS,AS214,contigs.fa,antismashcontig00001.region005,HN118,contigs.fa,antismash,AS214,contigs.fa,antismashcontig00006.region001,HN118
HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,MMO-37_contigs.fa_antismashcontig00003.region001_MMO-37_contigs.fa_antismash,0.0993561670184135,0.8111593127250671,0.9555555582046508,0.9006438255310059,0.9215686321258544,0.0984116122126579,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN007,contigs.fa,antismashcontig00004.region001,MMO-37,contigs.fa,antismash,HN007,contigs.fa,antismashcontig00003.region001,MMO-37
AS093_contigs.fa_antismashcontig00002.region001_AS093_contigs.fa_antismash,HN118_contigs.fa_antismashcontig00006.region001_HN118_contigs.fa_antismash,0.278808444738388,0.5201172232627869,0.7777777910232544,0.7211915254592896,0.5208333134651184,0.2988705337047577,0.2436998188495636,42,6,NRPS - NRPS,NRPS,AS093,contigs.fa,antismashcontig00002.region001,HN118,contigs.fa,antismash,AS093,contigs.fa,antismashcontig00006.region001,HN118
MMO-152_contigs.fa_antismashcontig00006.region001_MMO-152_contigs.fa_antismash,MMO-8_contigs.fa_antismashcontig00002.region002_MMO-8_contigs.fa_antismash,0.0968202129006385,0.8157337307929993,0.8235294222831726,0.9031797647476196,0.695652186870575,0.0968202129006385,0.0,22,0,CDPS - CDPS,CDPS,MMO-152,contigs.fa,antismashcontig00006.region001,MMO-8,contigs.fa,antismash,MMO-152,contigs.fa,antismashcontig00002.region002,MMO-8
AS212_contigs.fa_antismashcontig00001.region001_AS212_contigs.fa_antismash,HN028_contigs.fa_antismashcontig00001.region002_HN028_contigs.fa_antismash,0.2890747487545013,0.5054147243499756,0.7083333134651184,0.7109252214431763,0.6499999761581421,0.3166172206401825,0.1697241067886352,52,3,NRPS - NRPS,NRPS,AS212,contigs.fa,antismashcontig00001.region001,HN028,contigs.fa,antismash,AS212,contigs.fa,antismashcontig00001.region002,HN028
AS142_contigs.fa_antismashcontig00004.region001_AS142_contigs.fa_antismash,VD30_contigs.fa_antismashcontig00004.region001_VD30_contigs.fa_antismash,0.2001480758190155,0.6397631168365479,0.8571428656578064,0.7998518943786621,0.8115941882133484,0.1928679198026657,0.238368883728981,63,3,NRPS - NRPS,NRPS,AS142,contigs.fa,antismashcontig00004.region001,VD30,contigs.fa,antismash,AS142,contigs.fa,antismashcontig00004.region001,VD30
MMO-120_contigs.fa_antismashcontig00004.region001_MMO-120_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00003.region001_USMM064_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-120,contigs.fa,antismashcontig00004.region001,USMM064,contigs.fa,antismash,MMO-120,contigs.fa,antismashcontig00003.region001,USMM064
MMO-33_contigs.fa_antismashcontig00001.region001_MMO-33_contigs.fa_antismash,MMO-97_contigs.fa_antismashcontig00001.region001_MMO-97_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,66,6,T1PKS.NRPS - T1PKS.NRPS,T1PKS.NRPS,MMO-33,contigs.fa,antismashcontig00001.region001,MMO-97,contigs.fa,antismash,MMO-33,contigs.fa,antismashcontig00001.region001,MMO-97
HN125_contigs.fa_antismashcontig00002.region001_HN125_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,0.055442314594984,0.8921892046928406,0.9772727489471436,0.9445576667785645,0.9215686321258544,0.0603919178247451,0.0352314412593841,49,3,NRPS - NRPS,NRPS,HN125,contigs.fa,antismashcontig00002.region001,USMM053,contigs.fa,antismash,HN125,contigs.fa,antismashcontig00003.region001,USMM053
USHLN022_contigs.fa_antismashcontig00001.region003_USHLN022_contigs.fa_antismash,USHLN183_contigs.fa_antismashcontig00004.region002_USHLN183_contigs.fa_antismash,0.0773927420377731,0.8512041568756104,0.6739130616188049,0.9226072430610656,0.6875,0.1381462663412094,0.0308783315122127,49,16,NRPS - NRPS,NRPS,USHLN022,contigs.fa,antismashcontig00001.region003,USHLN183,contigs.fa,antismash,USHLN022,contigs.fa,antismashcontig00004.region002,USHLN183
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,MMO-37_contigs.fa_antismashcontig00003.region001_MMO-37_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,MMO-37,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00003.region001,MMO-37
USHLN168_contigs.fa_antismashcontig00002.region002_USHLN168_contigs.fa_antismash,USHLN193_contigs.fa_antismashcontig00002.region001_USHLN193_contigs.fa_antismash,0.0528416521847248,0.8971089124679565,0.8333333134651184,0.9471583366394044,0.804347813129425,0.0642618983983993,0.0300011690706014,40,5,NRPS - NRPS,NRPS,USHLN168,contigs.fa,antismashcontig00002.region002,USHLN193,contigs.fa,antismash,USHLN168,contigs.fa,antismashcontig00002.region001,USHLN193
USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00003.region001_USMM059_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,USMM053,contigs.fa,antismashcontig00003.region001,USMM059,contigs.fa,antismash,USMM053,contigs.fa,antismashcontig00003.region001,USMM059
USHLN279_contigs.fa_antismashcontig00008.region001_USHLN279_contigs.fa_antismash,USHLN280_contigs.fa_antismashcontig00008.region001_USHLN280_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,37,9,T1PKS.NRPS - T1PKS.NRPS,T1PKS.NRPS,USHLN279,contigs.fa,antismashcontig00008.region001,USHLN280,contigs.fa,antismash,USHLN279,contigs.fa,antismashcontig00008.region001,USHLN280
HN117_contigs.fa_antismashcontig00005.region001_HN117_contigs.fa_antismash,HN119_contigs.fa_antismashcontig00007.region001_HN119_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,38,6,NRPS - NRPS,NRPS,HN117,contigs.fa,antismashcontig00005.region001,HN119,contigs.fa,antismash,HN117,contigs.fa,antismashcontig00007.region001,HN119
AS170_contigs.fa_antismashcontig00002.region003_AS170_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00003.region002_USMM084_contigs.fa_antismash,0.2541690766811371,0.5562637448310852,0.686274528503418,0.7458309531211853,0.5,0.2663628756999969,0.228257268667221,51,6,NRPS - NRPS,NRPS,AS170,contigs.fa,antismashcontig00002.region003,USMM084,contigs.fa,antismash,AS170,contigs.fa,antismashcontig00003.region002,USMM084
MMO-102_contigs.fa_antismashcontig00004.region002_MMO-102_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00004.region002_USMM084_contigs.fa_antismash,0.056455809623003,0.8902756571769714,0.8870967626571655,0.9435442090034484,0.8615384697914124,0.0599857196211814,0.0026246719062328,61,1,NRPS-like.hserlactone - NRPS-like.hserlactone,NRPS-like.hserlactone,MMO-102,contigs.fa,antismashcontig00004.region002,USMM084,contigs.fa,antismash,MMO-102,contigs.fa,antismashcontig00004.region002,USMM084
BGC0000377,MMO-108_contigs.fa_antismashcontig00005.region001_MMO-108_contigs.fa_antismash,0.17623271048069,0.6785925626754761,0.21875,0.8237673044204712,0.2380952388048172,0.3282198309898376,0.1328078061342239,16,14,NRPS - NRPS-like.NRPS,,BGC0000377,,,MMO-108,contigs.fa,antismash,BGC0000377,contigs.fa,antismashcontig00005.region001,MMO-108
HN166_contigs.fa_antismashcontig00014.region001_HN166_contigs.fa_antismash,MMO-28_contigs.fa_antismashcontig00003.region001_MMO-28_contigs.fa_antismash,0.290958434343338,0.5027399063110352,0.625,0.7090415358543396,0.4375,0.318732738494873,0.2492970079183578,18,3,NRPS - NRPS,NRPS,HN166,contigs.fa,antismashcontig00014.region001,MMO-28,contigs.fa,antismash,HN166,contigs.fa,antismashcontig00003.region001,MMO-28
MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-119,contigs.fa,antismashcontig00003.region001,MMO-94,contigs.fa,antismash,MMO-119,contigs.fa,antismashcontig00004.region001,MMO-94
HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00004.region001_MMO-88_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN007,contigs.fa,antismashcontig00004.region001,MMO-88,contigs.fa,antismash,HN007,contigs.fa,antismashcontig00004.region001,MMO-88
USHLN152_contigs.fa_antismashcontig00002.region002_USHLN152_contigs.fa_antismash,USHLN195_contigs.fa_antismashcontig00001.region001_USHLN195_contigs.fa_antismash,0.2397224158048629,0.5780220031738281,0.5918367505073547,0.7602775692939758,0.6078431606292725,0.3259410262107849,0.0414195992052555,46,5,NRPS - NRPS,NRPS,USHLN152,contigs.fa,antismashcontig00002.region002,USHLN195,contigs.fa,antismash,USHLN152,contigs.fa,antismashcontig00001.region001,USHLN195
BGC0000407,USHLN190_contigs.fa_antismashcontig00002.region001_USHLN190_contigs.fa_antismash,0.2168999165296554,0.6132457256317139,0.9285714030265808,0.7831000685691833,0.8235294222831726,0.1121008917689323,0.2572072446346283,20,13,NRPS - betalactone.NRPS,,BGC0000407,,,USHLN190,contigs.fa,antismash,BGC0000407,contigs.fa,antismashcontig00002.region001,USHLN190
HN117_contigs.fa_antismashcontig00005.region001_HN117_contigs.fa_antismash,USMM085_contigs.fa_antismashcontig00003.region002_USMM085_contigs.fa_antismash,0.0152836441993713,0.969666302204132,0.9696969985961914,0.9847163558006288,0.925000011920929,0.0156086357310414,0.014769073575735,38,6,NRPS - NRPS,NRPS,HN117,contigs.fa,antismashcontig00005.region001,USMM085,contigs.fa,antismash,HN117,contigs.fa,antismashcontig00003.region002,USMM085
AS091_contigs.fa_antismashcontig00002.region002_AS091_contigs.fa_antismash,MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,0.2577732801437378,0.5509005188941956,0.6666666865348816,0.7422267198562622,0.5806451439857483,0.2933043837547302,0.1097269058227539,50,3,NRPS - NRPS,NRPS,AS091,contigs.fa,antismashcontig00002.region002,MMO-122,contigs.fa,antismash,AS091,contigs.fa,antismashcontig00003.region001,MMO-122
USHLN022_contigs.fa_antismashcontig00001.region003_USHLN022_contigs.fa_antismash,USHLN195_contigs.fa_antismashcontig00001.region002_USHLN195_contigs.fa_antismash,0.0773927420377731,0.8512041568756104,0.6739130616188049,0.9226072430610656,0.6875,0.1381462663412094,0.0308783315122127,49,16,NRPS - NRPS,NRPS,USHLN022,contigs.fa,antismashcontig00001.region003,USHLN195,contigs.fa,antismash,USHLN022,contigs.fa,antismashcontig00001.region002,USHLN195
HN069_contigs.fa_antismashcontig00003.region001_HN069_contigs.fa_antismash,MMO-110_contigs.fa_antismashcontig00003.region001_MMO-110_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,HN069,contigs.fa,antismashcontig00003.region001,MMO-110,contigs.fa,antismash,HN069,contigs.fa,antismashcontig00003.region001,MMO-110
USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,USHLN295_contigs.fa_antismashcontig00003.region001_USHLN295_contigs.fa_antismash,0.2498505562543869,0.5627241730690002,0.7857142686843872,0.7501494288444519,0.6388888955116272,0.2719897627830505,0.1945025026798248,30,3,NRPS - NRPS,NRPS,USHLN270,contigs.fa,antismashcontig00019.region001,USHLN295,contigs.fa,antismash,USHLN270,contigs.fa,antismashcontig00003.region001,USHLN295
USHLN148_contigs.fa_antismashcontig00003.region001_USHLN148_contigs.fa_antismash,USHLN158_contigs.fa_antismashcontig00003.region001_USHLN158_contigs.fa_antismash,0.2570406198501587,0.5519886016845703,0.7910447716712952,0.7429593801498413,0.6883116960525513,0.2545924186706543,0.2709138393402099,68,3,NRPS - NRPS,NRPS,USHLN148,contigs.fa,antismashcontig00003.region001,USHLN158,contigs.fa,antismash,USHLN148,contigs.fa,antismashcontig00003.region001,USHLN158
MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,USHLN179_contigs.fa_antismashcontig00002.region001_USHLN179_contigs.fa_antismash,0.0984639003872871,0.8127673268318176,0.93478262424469,0.9015361070632936,0.8679245114326477,0.0997757315635681,0.0931072756648063,49,3,NRPS - NRPS,NRPS,MMO-89,contigs.fa,antismashcontig00004.region001,USHLN179,contigs.fa,antismash,MMO-89,contigs.fa,antismashcontig00002.region001,USHLN179
AS011_contigs.fa_antismashcontig00001.region003_AS011_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.212763100862503,0.6197419166564941,0.8214285969734192,0.7872369289398193,0.6578947305679321,0.2235726416110992,0.1857392489910125,30,3,NRPS - NRPS,NRPS,AS011,contigs.fa,antismashcontig00001.region003,USHLN270,contigs.fa,antismash,AS011,contigs.fa,antismashcontig00019.region001,USHLN270
