sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,sequencing_run,seq_sumission_date,data_return_date,plate_location,internal_date_received,external_id,source_lab,isolate_name,genus_predicted,species_predicted,isolation_date,lat_lon,isolate_source,comments,antibiotics_pr_partial_resistance,confirmed_media_for_growth,source,location_country,life_stage,sex,feeding_status,tissue,mosquito_species,mosquito_strain,lab_field,identity_via_wgs_kraken2,percent_28,species,percent_30,x31,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,==...
HN091,contig00006,region001,RiPP,False,[67025:73329],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN091,UW-2,07/07/2022,8/19/22,B1,,,Coon,,Enterobacter,,,,Ae. alb IL larval H2O A,,"KanS, StrepS, ChlorS, TetPR, AmpR",R2A,larval water,UW Madison,,,,,Aedes albopictus,IL,,Enterobacter,93.4,asburiae,10.72,,Pass,99.97,0.53,4849974.0,108.0,44907.0,959184.0,55.8,4551.0,304348.0,4242200.0,130.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae_B,GCF_007035645.1,98.23,0.91,
HN091,contig00007,region001,other,False,[223916:224555](+),20000.0,Autoind_synth,hserlactone,1.0,single,HN091,UW-2,07/07/2022,8/19/22,B1,,,Coon,,Enterobacter,,,,Ae. alb IL larval H2O A,,"KanS, StrepS, ChlorS, TetPR, AmpR",R2A,larval water,UW Madison,,,,,Aedes albopictus,IL,,Enterobacter,93.4,asburiae,10.72,,Pass,99.97,0.53,4849974.0,108.0,44907.0,959184.0,55.8,4551.0,304348.0,4242200.0,130.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae_B,GCF_007035645.1,98.23,0.91,
HN091,contig00009,region001,other,False,[96702:100272],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN091,UW-2,07/07/2022,8/19/22,B1,,,Coon,,Enterobacter,,,,Ae. alb IL larval H2O A,,"KanS, StrepS, ChlorS, TetPR, AmpR",R2A,larval water,UW Madison,,,,,Aedes albopictus,IL,,Enterobacter,93.4,asburiae,10.72,,Pass,99.97,0.53,4849974.0,108.0,44907.0,959184.0,55.8,4551.0,304348.0,4242200.0,130.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae_B,GCF_007035645.1,98.23,0.91,
HN093,contig00005,region001,other,False,[224366:230794],20000.0,IucA_IucC,siderophore,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00007,region001,NRPS,False,[50356:54316](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,neighbouring,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00007,region002,other,False,[97429:98659](-),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00009,region001,other,False,[47489:56570],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00011,region001,other,True,[5753:6983](+),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00012,region001,RiPP,False,[41828:42692](+),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN093,contig00025,region001,RiPP,True,[1962:4153],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,HN093,UW-2,07/07/2022,8/19/22,C1,,,Coon,,Acinetobacter,,,,Ae. alb IL larval H2O C,,,,larval water,UW Madison,,,,,Aedes albopictus,IL,,Acinetobacter,98.85,pittii,53.2,,Pass,100.0,0.41,4080438.0,150.0,27202.0,487325.0,38.8,3917.0,172900.0,3328817.0,122.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.93,0.93,
HN099,contig00004,region001,other,False,[224366:230794],20000.0,IucA_IucC,siderophore,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00009,region001,NRPS,False,[50356:54316](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,neighbouring,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00009,region002,other,False,[97429:98659](-),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00011,region001,other,False,[47489:56570],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00012,region001,other,True,[5753:6983](+),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00013,region001,RiPP,False,[56511:57375](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN099,contig00024,region001,RiPP,True,[1962:4153],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,HN099,UW-2,07/07/2022,8/19/22,D1,,,Coon,,Acinetobacter,,,,Ae. alb Bangkok larval H2O G,,,,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Acinetobacter,98.79,pittii,53.17,,Pass,100.0,0.41,4043808.0,153.0,26430.0,422597.0,38.8,3865.0,179263.0,2596485.0,96.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,GCF_000369045.1,96.97,0.92,
HN100,contig00001,region001,other,False,[507436:508075](+),20000.0,Autoind_synth,hserlactone,1.0,single,HN100,UW-2,07/07/2022,8/19/22,E1,,,Coon,,Enterobacter,,,,Ae. alb Bangkok larval H2O H,,"KanS, StrepS, TetPR, ChlorPR, AmpR",,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Enterobacter,95.5,roggenkampii,34.33,,Pass,99.07,0.04,4821613.0,80.0,60270.0,728456.0,56.0,4515.0,281973.0,3790533.0,117.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.3,0.9,
HN100,contig00004,region001,NRPS,False,[20770:24628](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN100,UW-2,07/07/2022,8/19/22,E1,,,Coon,,Enterobacter,,,,Ae. alb Bangkok larval H2O H,,"KanS, StrepS, TetPR, ChlorPR, AmpR",,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Enterobacter,95.5,roggenkampii,34.33,,Pass,99.07,0.04,4821613.0,80.0,60270.0,728456.0,56.0,4515.0,281973.0,3790533.0,117.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.3,0.9,
HN100,contig00008,region001,RiPP,False,[131124:137427],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN100,UW-2,07/07/2022,8/19/22,E1,,,Coon,,Enterobacter,,,,Ae. alb Bangkok larval H2O H,,"KanS, StrepS, TetPR, ChlorPR, AmpR",,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Enterobacter,95.5,roggenkampii,34.33,,Pass,99.07,0.04,4821613.0,80.0,60270.0,728456.0,56.0,4515.0,281973.0,3790533.0,117.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.3,0.9,
HN100,contig00009,region001,other,False,[96992:100586],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN100,UW-2,07/07/2022,8/19/22,E1,,,Coon,,Enterobacter,,,,Ae. alb Bangkok larval H2O H,,"KanS, StrepS, TetPR, ChlorPR, AmpR",,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Enterobacter,95.5,roggenkampii,34.33,,Pass,99.07,0.04,4821613.0,80.0,60270.0,728456.0,56.0,4515.0,281973.0,3790533.0,117.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.3,0.9,
HN100,contig00010,region001,other,False,[89713:94142],20000.0,IucA_IucC,siderophore,1.0,single,HN100,UW-2,07/07/2022,8/19/22,E1,,,Coon,,Enterobacter,,,,Ae. alb Bangkok larval H2O H,,"KanS, StrepS, TetPR, ChlorPR, AmpR",,larval water,UW Madison,,,,,Aedes albopictus,Bangkok,,Enterobacter,95.5,roggenkampii,34.33,,Pass,99.07,0.04,4821613.0,80.0,60270.0,728456.0,56.0,4515.0,281973.0,3790533.0,117.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.3,0.9,
HN105,contig00007,region001,RiPP,True,[8419:10604],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,HN105,UW-2,07/07/2022,8/19/22,F1,,,Coon,,Acinetobacter,,,,contaminated R2A plate,,"KanS, StrepS, TetPR, AmpR, ChlorR",,,UW Madison,,,,,,,,Acinetobacter,93.38,bereziniae,62.9,,Pass,99.93,2.03,4631744.0,103.0,44968.0,623276.0,37.9,4372.0,226098.0,3097618.0,99.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae,GCF_000368925.1,97.78,0.88,
HN105,contig00010,region001,other,False,[58022:63110],20000.0,IucA_IucC,siderophore,1.0,single,HN105,UW-2,07/07/2022,8/19/22,F1,,,Coon,,Acinetobacter,,,,contaminated R2A plate,,"KanS, StrepS, TetPR, AmpR, ChlorR",,,UW Madison,,,,,,,,Acinetobacter,93.38,bereziniae,62.9,,Pass,99.93,2.03,4631744.0,103.0,44968.0,623276.0,37.9,4372.0,226098.0,3097618.0,99.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae,GCF_000368925.1,97.78,0.88,
HN105,contig00012,region001,other,True,[16748:17981](+),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN105,UW-2,07/07/2022,8/19/22,F1,,,Coon,,Acinetobacter,,,,contaminated R2A plate,,"KanS, StrepS, TetPR, AmpR, ChlorR",,,UW Madison,,,,,,,,Acinetobacter,93.38,bereziniae,62.9,,Pass,99.93,2.03,4631744.0,103.0,44968.0,623276.0,37.9,4372.0,226098.0,3097618.0,99.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae,GCF_000368925.1,97.78,0.88,
HN109,contig00001,region001,other,False,[220381:221020](-),20000.0,Autoind_synth,hserlactone,1.0,single,HN109,UW-2,07/07/2022,8/19/22,G1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, AmpR, TetR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.54,roggenkampii,34.76,,Pass,99.07,0.04,4772749.0,84.0,56818.0,728456.0,56.0,4468.0,281973.0,3318769.0,103.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.33,0.91,
HN109,contig00004,region001,NRPS,False,[364704:368562](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN109,UW-2,07/07/2022,8/19/22,G1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, AmpR, TetR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.54,roggenkampii,34.76,,Pass,99.07,0.04,4772749.0,84.0,56818.0,728456.0,56.0,4468.0,281973.0,3318769.0,103.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.33,0.91,
HN109,contig00008,region001,RiPP,False,[125276:131579],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN109,UW-2,07/07/2022,8/19/22,G1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, AmpR, TetR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.54,roggenkampii,34.76,,Pass,99.07,0.04,4772749.0,84.0,56818.0,728456.0,56.0,4468.0,281973.0,3318769.0,103.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.33,0.91,
HN109,contig00010,region001,other,False,[89713:94142],20000.0,IucA_IucC,siderophore,1.0,single,HN109,UW-2,07/07/2022,8/19/22,G1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, AmpR, TetR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.54,roggenkampii,34.76,,Pass,99.07,0.04,4772749.0,84.0,56818.0,728456.0,56.0,4468.0,281973.0,3318769.0,103.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.33,0.91,
HN109,contig00011,region001,other,False,[96992:100586],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN109,UW-2,07/07/2022,8/19/22,G1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, AmpR, TetR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.54,roggenkampii,34.76,,Pass,99.07,0.04,4772749.0,84.0,56818.0,728456.0,56.0,4468.0,281973.0,3318769.0,103.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.33,0.91,
HN110,contig00001,region001,other,False,[542090:542729](+),20000.0,Autoind_synth,hserlactone,1.0,single,HN110,UW-2,07/07/2022,8/19/22,H1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, TetPR, AmpR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.94,roggenkampii,34.31,,Pass,99.07,0.04,4854272.0,83.0,58485.0,763110.0,56.0,4562.0,281973.0,3852977.0,118.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.9,
HN110,contig00004,region001,NRPS,True,[102:3960](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,HN110,UW-2,07/07/2022,8/19/22,H1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, TetPR, AmpR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.94,roggenkampii,34.31,,Pass,99.07,0.04,4854272.0,83.0,58485.0,763110.0,56.0,4562.0,281973.0,3852977.0,118.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.9,
HN110,contig00009,region001,RiPP,False,[131124:137427],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,HN110,UW-2,07/07/2022,8/19/22,H1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, TetPR, AmpR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.94,roggenkampii,34.31,,Pass,99.07,0.04,4854272.0,83.0,58485.0,763110.0,56.0,4562.0,281973.0,3852977.0,118.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.9,
HN110,contig00010,region001,other,False,[96992:100586],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,HN110,UW-2,07/07/2022,8/19/22,H1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, TetPR, AmpR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.94,roggenkampii,34.31,,Pass,99.07,0.04,4854272.0,83.0,58485.0,763110.0,56.0,4562.0,281973.0,3852977.0,118.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.9,
HN110,contig00011,region001,other,False,[126591:131020],20000.0,IucA_IucC,siderophore,1.0,single,HN110,UW-2,07/07/2022,8/19/22,H1,,,Coon,,Enterobacter,,,,Ae. aegypti CR 72hr PBM Midgut A,,"KanS, StrepS, TetPR, AmpR, ChlorR",,mosquito,UW Madison,adult,female,,gut,Aedes aegypti,,,Enterobacter,94.94,roggenkampii,34.31,,Pass,99.07,0.04,4854272.0,83.0,58485.0,763110.0,56.0,4562.0,281973.0,3852977.0,118.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.9,
